timestamp,close,volume,volatility,avg_volume,trend,volatility_category,avg_volume_category
2023-12-05,0.4257,153779346.5,,,Stable,,
2023-12-06,0.4429,270929667.9,,,Upward,,
2023-12-07,0.4555,180487882.7,,,Upward,,
2023-12-08,0.5454,514331728.7,,,Upward,,
2023-12-09,0.5791,716161289.8,,,Upward,,
2023-12-10,0.5948,307447745.2,,,Upward,,
2023-12-11,0.5507,403945042.2,,363868957.5714286,Downward,,High
2023-12-12,0.5784,348838584.3,7.989306904533653,391734562.9714285,Upward,High,High
2023-12-13,0.6675,493921678.8,8.9250453971828,423590564.5285714,Upward,High,High
2023-12-14,0.6433,345212494.2,9.65452550220799,447122651.88571423,Downward,High,High
2023-12-15,0.6004,240571744.1,8.179666233121745,408014082.6571429,Downward,High,High
2023-12-16,0.6078,152365355.7,7.934131460957729,327471806.35714287,Upward,High,High
2023-12-17,0.5804,133192915.3,8.134156375616977,302578259.2285714,Downward,High,High
2023-12-18,0.6021,204175142.0,7.527453305262975,274039702.05714285,Upward,High,High
2023-12-19,0.5761,198847462.1,7.628443715042472,252612398.88571423,Downward,High,High
2023-12-20,0.5894,198909767.8,4.028747685960734,210467840.1714286,Upward,High,High
2023-12-21,0.6351,226299061.9,5.233829663802971,193480206.98571423,Upward,High,High
2023-12-22,0.6226,214849930.8,4.494863842621103,189805662.2285714,Downward,High,High
2023-12-23,0.613,126272911.7,4.552324031205758,186078170.2285714,Downward,High,High
2023-12-24,0.5919,217308386.0,4.382899651743968,198094666.04285717,Downward,High,High
2023-12-25,0.6242,163634887.8,4.643903247438312,192303201.15714285,Upward,High,High
2023-12-26,0.6087,221963239.7,4.36282518873529,195605455.1,Downward,High,High
2023-12-27,0.6334,229068834.3,4.506735929563799,199913893.17142853,Upward,High,High
2023-12-28,0.6158,321217533.2,3.58679082601677,213473674.7857143,Downward,Medium,High
2023-12-29,0.6083,195162581.0,3.54255471766734,210661196.24285716,Downward,Medium,High
2023-12-30,0.6011,96059388.4,3.5237950258839703,206344978.62857145,Downward,Medium,High
2023-12-31,0.594,104191519.8,3.274834454110183,190185426.31428573,Downward,Medium,High
2024-01-01,0.6232,91021386.4,3.1303753474346503,179812068.9714286,Upward,Medium,High
2024-01-02,0.605,160535672.8,3.192359100028063,171036702.2714286,Downward,Medium,High
2024-01-03,0.5569,319806612.8,3.791067538148016,183999242.05714288,Downward,Medium,High
2024-01-04,0.5699,149952088.0,4.045969728412308,159532749.8857143,Upward,High,High
2024-01-05,0.5414,152848545.9,4.31884543006863,153487887.7285714,Downward,High,High
2024-01-06,0.5227,120959496.4,4.369987954260947,157045046.0142857,Downward,High,High
2024-01-07,0.4945,111767718.9,4.542300236915119,158127360.1714286,Downward,High,High
2024-01-08,0.5412,216099815.2,5.894768036038816,175995707.14285713,Upward,High,High
2024-01-09,0.5124,168923575.1,6.035683285331843,177193978.9,Downward,High,High
2024-01-10,0.566,279571914.5,7.03656892423136,171446164.85714287,Upward,High,High
