timestamp,close,volume,volatility,avg_volume,trend,volatility_category,avg_volume_category
2023-12-05,0.1576,140332205.0,,,Stable,,
2023-12-06,0.1635,226924219.0,,,Upward,,
2023-12-07,0.1647,102024301.0,,,Upward,,
2023-12-08,0.1741,120717308.0,,,Upward,,
2023-12-09,0.1689,102994113.0,,,Downward,,
2023-12-10,0.1717,89366000.0,,,Upward,,
2023-12-11,0.1589,143350969.0,,132244159.28571428,Downward,,High
2023-12-12,0.16,90322460.0,4.363194422390846,125099910.0,Upward,Medium,High
2023-12-13,0.1642,83610703.0,4.234594847529262,104626550.57142857,Upward,Medium,High
2023-12-14,0.1751,115553331.0,4.907376238820452,106559269.14285716,Upward,Medium,High
2023-12-15,0.1633,70504996.0,5.158594304316775,99386081.71428572,Downward,Medium,High
2023-12-16,0.1622,53531797.0,5.068111590444458,92320036.57142857,Downward,Medium,High
2023-12-17,0.1584,42249031.0,5.014129322368232,85589041.0,Downward,Medium,High
2023-12-18,0.1602,98853800.0,4.15990620481579,79232302.57142857,Upward,Medium,Medium
2023-12-19,0.1558,75840691.0,4.291795920075261,77163478.42857143,Downward,Medium,Medium
2023-12-20,0.1607,67568666.0,4.354912635732791,74871758.85714285,Upward,Medium,Medium
2023-12-21,0.1652,75079145.0,3.5054064827673947,69089732.28571428,Upward,Low,Medium
2023-12-22,0.1901,309967948.0,6.073333103864519,103298725.42857143,Upward,High,High
2023-12-23,0.1825,175976964.0,6.465697013334602,120790892.14285716,Downward,High,High
2023-12-24,0.186,201720675.0,6.198398014393889,143572555.57142857,Upward,High,High
2023-12-25,0.1965,121455995.0,6.269917637548367,146801440.57142857,Upward,High,High
2023-12-26,0.1987,228995585.0,5.821294690192644,168680711.14285713,Upward,High,High
2023-12-27,0.1914,120984891.0,6.459667905187801,176311600.42857143,Downward,High,High
2023-12-28,0.1884,183752055.0,6.656061515516015,191836301.85714287,Downward,High,High
2023-12-29,0.1813,106331267.0,3.65755694337568,162745347.42857143,Downward,Low,High
2023-12-30,0.178,68681748.0,3.4061195822339747,147417459.42857143,Downward,Low,High
2023-12-31,0.1839,71438726.0,3.593903178523397,128805752.42857143,Upward,Low,High
2024-01-01,0.2175,263752390.0,7.739365477520672,149133808.85714287,Upward,High,High
2024-01-02,0.2073,166392006.0,8.11392700430888,140190440.42857143,Downward,High,High
2024-01-03,0.1894,214592512.0,8.766978761462436,153562957.7142857,Downward,High,High
2024-01-04,0.1987,99243667.0,8.895451536168705,141490330.85714287,Upward,High,High
2024-01-05,0.1846,108298917.0,9.278596893165671,141771423.7142857,Downward,High,High
2024-01-06,0.1719,85270693.0,9.687325468969156,144141273.0,Downward,High,High
2024-01-07,0.1635,79810405.0,9.699342765588922,145337227.14285713,Downward,High,High
2024-01-08,0.1717,131653937.0,5.724006387626851,126466019.57142857,Upward,High,High
2024-01-09,0.1604,107618970.0,5.850398972965075,118069871.57142857,Downward,High,High
2024-01-10,0.1778,120253554.0,7.401591367849805,104592877.57142857,Upward,High,High
2024-01-11,0.1872,129486292.0,7.4500980530714385,108913252.57142857,Upward,High,High
2024-01-12,0.1747,138116858.0,7.390810400907704,113172958.42857143,Downward,High,High
2024-01-13,0.1709,89141720.0,6.918472643700971,113725962.28571428,Downward,High,High
2024-01-14,0.1614,103587576.0,7.003668354320476,117122701.0,Downward,High,High
2024-01-15,0.1627,99588430.0,6.676593431685538,112541914.28571428,Upward,High,High
2024-01-16,0.1693,91903519.0,6.281650207409931,110296849.85714284,Upward,High,High
2024-01-17,0.1676,55273734.0,4.515149703980486,101014018.42857143,Downward,Medium,High
2024-01-18,0.1548,85380781.0,4.269796925258049,94713231.14285716,Downward,Medium,High
2024-01-19,0.1535,88958927.0,3.893944908692632,87690669.57142857,Downward,Low,High
2024-01-20,0.1603,69151525.0,4.526775358750239,84834927.42857143,Upward,Medium,High
2024-01-21,0.1599,39547969.0,4.0167263170233625,75686412.14285715,Downward,Medium,Medium
2024-01-22,0.1489,81815943.0,4.727239814880732,73147485.42857143,Downward,Medium,Medium
2024-01-23,0.1475,89149910.0,4.150199598998727,72754112.71428572,Downward,Medium,Medium
2024-01-24,0.1532,36489996.0,4.692806910292922,70070721.57142857,Upward,Medium,Medium
2024-01-25,0.1494,37011197.0,3.836636836623493,63160781.0,Downward,Low,Medium
2024-01-26,0.1562,39631745.0,4.261160233935623,56114040.71428572,Upward,Medium,Medium
2024-01-27,0.1599,50360713.0,3.993260818642339,53429639.0,Upward,Medium,Medium
2024-01-28,0.157,40665975.0,4.055026179842212,53589354.14285714,Downward,Medium,Medium
2024-01-29,0.1624,46745481.0,2.9402811122060326,48579288.14285714,Upward,Low,Medium
2024-01-30,0.1584,55168156.0,3.1789487051708947,43724751.85714286,Downward,Low,Medium
2024-01-31,0.1546,52834694.0,3.1415008550151566,46059708.71428572,Downward,Low,Medium
2024-02-01,0.1543,39730335.0,2.931616605979948,46448157.0,Downward,Low,Medium
2024-02-02,0.156,30952983.0,2.37358519653515,45208333.85714286,Upward,Low,Medium
2024-02-03,0.1563,37408594.0,2.143896192669842,43358031.14285714,Upward,Low,Medium
2024-02-04,0.1523,26253989.0,2.2473482705474805,41299176.0,Downward,Low,Low
2024-02-05,0.1524,36849581.0,1.531541317417104,39885476.0,Upward,Low,Low
2024-02-06,0.159,37575225.0,2.320596841234668,37372200.14285714,Upward,Low,Low
2024-02-07,0.1608,43962162.0,2.062089325854929,36104695.571428575,Upward,Low,Low
2024-02-08,0.1644,47625600.0,2.113992052134047,37232590.571428575,Upward,Low,Low
2024-02-09,0.167,66563866.0,2.1282597655378,42319859.571428575,Upward,Low,Low
2024-02-10,0.1706,55213407.0,2.1338405898621726,44863404.28571428,Upward,Low,Medium
2024-02-11,0.1673,36244341.0,1.9518897405934847,46290597.42857143,Downward,Low,Medium
2024-02-12,0.175,65829665.0,2.1867948297342594,50430609.42857143,Upward,Low,Medium
