timestamp,close,volume,volatility,avg_volume,trend,volatility_category,avg_volume_category
2023-12-05,0.4497,67034901.0,,,Stable,,
2023-12-06,0.4455,50931247.0,,,Downward,,
2023-12-07,0.4639,52375172.0,,,Upward,,
2023-12-08,0.4941,47586901.0,,,Upward,,
2023-12-09,0.5318,82580333.0,,,Upward,,
2023-12-10,0.5579,130252319.0,,,Upward,,
2023-12-11,0.5138,64924349.0,,70812174.57142857,Downward,,High
2023-12-12,0.5111,35966027.0,5.44845839681419,66373764.0,Downward,High,High
2023-12-13,0.5205,37914311.0,5.300640183863682,64514201.71428572,Upward,High,High
2023-12-14,0.5315,37956897.0,5.243497176870321,62454448.14285714,Upward,High,High
2023-12-15,0.495,20219371.0,5.771627898693186,58544801.0,Downward,High,High
2023-12-16,0.52,22867017.0,5.277135178114619,50014327.28571428,Upward,High,High
2023-12-17,0.4995,21461409.0,4.896394571828696,34472768.71428572,Downward,High,High
2023-12-18,0.4989,29085091.0,3.9893667305596536,29352874.714285716,Downward,Medium,High
2023-12-19,0.4896,18678066.0,4.031028456584084,26883166.0,Downward,Medium,Medium
2023-12-20,0.5179,30503255.0,4.647102306199481,25824443.714285716,Upward,High,Medium
2023-12-21,0.5468,31827197.0,5.072478542249092,24948772.285714287,Upward,High,Medium
2023-12-22,0.5413,36483169.0,4.026281046348692,27272172.0,Downward,Medium,Medium
2023-12-23,0.5327,18390771.0,3.785175767076558,26632708.285714287,Downward,Medium,Medium
2023-12-24,0.5632,66477577.0,3.697073152293642,33063589.42857143,Upward,Medium,High
2023-12-25,0.6065,110260316.0,4.173155599107028,44660050.14285714,Upward,Medium,High
2023-12-26,0.627,140581468.0,3.607242894913807,62074821.85714286,Upward,Medium,High
2023-12-27,0.6028,46514570.0,4.409864097994388,64362152.571428575,Downward,Medium,High
2023-12-28,0.5785,34071321.0,4.695981758849784,64682741.71428572,Downward,High,High
2023-12-29,0.5746,32145445.0,4.675158779826435,64063066.85714286,Downward,High,High
2023-12-30,0.5757,20185852.0,4.56115961868166,64319507.0,Upward,High,High
2023-12-31,0.5947,30559362.0,4.241258580714057,59188333.42857143,Upward,Medium,High
2024-01-01,0.6037,44764301.0,3.061619387772045,49831759.85714286,Upward,Low,High
2024-01-02,0.5868,29213486.0,2.795247490757241,33922048.14285714,Downward,Low,High
2024-01-03,0.5169,80355975.0,4.9997851797848645,38756534.571428575,Downward,High,High
2024-01-04,0.5376,35177886.0,5.379550477086935,38914615.28571428,Upward,High,High
2024-01-05,0.5125,27191405.0,5.55914705160779,38206895.28571428,Downward,High,High
2024-01-06,0.499,20064329.0,5.519872230699619,38189534.85714286,Downward,High,High
2024-01-07,0.4692,24299776.0,5.16952834300423,37295308.28571428,Downward,High,High
2024-01-08,0.5024,35278366.0,6.316782618535416,35940174.71428572,Upward,High,High
2024-01-09,0.4776,27921635.0,6.389663030444033,35755624.571428575,Downward,High,High
2024-01-10,0.5216,51251262.0,6.313067262276308,31597808.42857143,Upward,High,High
2024-01-11,0.5376,33885312.0,6.230746366627651,31413155.0,Upward,High,High
2024-01-12,0.5036,39153808.0,6.471509898153863,33122069.714285716,Downward,High,High
2024-01-13,0.5099,16137522.0,6.381215654390658,32561097.285714287,Upward,High,High
2024-01-14,0.4894,15263796.0,6.088148919932766,31270243.0,Downward,High,High
2024-01-15,0.502,20024256.0,5.521306472602848,29091084.42857143,Upward,High,High
2024-01-16,0.5196,20532325.0,5.142353112268445,28035468.714285716,Upward,High,High
2024-01-17,0.5074,16348554.0,3.890539409003008,23049367.57142857,Downward,Medium,Medium
2024-01-18,0.4806,17018960.0,3.955493879808659,20639888.714285716,Downward,Medium,Medium
2024-01-19,0.4886,34972738.0,3.4598675688608425,20042593.0,Upward,Medium,Medium
2024-01-20,0.4876,14264057.0,3.388570851823172,19774955.14285714,Downward,Medium,Medium
2024-01-21,0.4859,12881139.0,3.034190092494824,19434575.57142857,Downward,Low,Medium
2024-01-22,0.454,24404072.0,3.620157841611954,20060263.57142857,Downward,Medium,Medium
2024-01-23,0.4412,33532880.0,2.923050875272115,21917485.714285716,Downward,Low,Medium
2024-01-24,0.4455,16987056.0,3.1681253275627923,22008700.285714287,Upward,Medium,Medium
2024-01-25,0.4383,13087122.0,2.7746687694549124,21447009.14285714,Downward,Low,Medium
2024-01-26,0.4532,14640894.0,3.134949221227876,18542460.0,Upward,Medium,Medium
2024-01-27,0.4548,8261335.0,3.1662239306899904,17684928.285714287,Upward,Medium,Medium
2024-01-28,0.4504,18169623.0,3.155385314876749,18440426.0,Downward,Medium,Medium
2024-01-29,0.464,17267960.0,2.3259725134977822,17420981.42857143,Upward,Low,Medium
2024-01-30,0.4542,18737616.0,2.176683074197161,15307372.285714284,Downward,Low,Medium
2024-01-31,0.4366,22292000.0,2.6882681299127418,16065221.42857143,Downward,Low,Medium
2024-02-01,0.4404,16531338.0,2.642623785112108,16557252.285714284,Upward,Low,Medium
2024-02-02,0.4433,10993233.0,2.245115688759109,16036157.857142856,Upward,Low,Medium
2024-02-03,0.4388,8162846.0,2.239015307317998,16022088.0,Downward,Low,Medium
2024-02-04,0.4272,11553696.0,2.3836921308219603,15076955.57142857,Downward,Low,Low
2024-02-05,0.4308,14381146.0,1.9077566216769908,14664553.57142857,Upward,Low,Low
2024-02-06,0.4333,10221691.0,1.926708811960521,13447992.857142856,Upward,Low,Low
2024-02-07,0.4457,12588766.0,1.721590869481154,12061816.57142857,Upward,Low,Low
2024-02-08,0.4515,14605574.0,1.7524882374179127,11786707.42857143,Upward,Low,Low
2024-02-09,0.4712,21619246.0,2.3214071820399225,13304709.285714284,Upward,Low,Low
2024-02-10,0.4716,17335794.0,2.2045564382157767,14615130.42857143,Upward,Low,Low
2024-02-11,0.4674,10428482.0,1.7712730327574897,14454385.57142857,Downward,Low,Low
2024-02-12,0.4813,19542655.0,1.8592932797426376,15191744.0,Upward,Low,Medium
2024-02-13,0.4657,22833449.0,2.618361531615741,16993423.714285713,Downward,Low,Medium
2024-02-14,0.4795,21498450.0,2.6302284207626614,18266235.714285716,Upward,Low,Medium
2024-02-15,0.493,32757073.0,2.7125046636940584,20859307.0,Upward,Low,Medium
2024-02-16,0.4945,29464294.0,2.358125797780625,21980028.14285714,Upward,Low,Medium
2024-02-17,0.5064,44317334.0,2.4171377750307874,25834533.85714286,Upward,Low,Medium
2024-02-18,0.5103,22634250.0,2.2723900173732137,27578215.0,Upward,Low,High
2024-02-19,0.5284,33975728.0,2.352305296106308,29640082.57142857,Upward,Low,High
2024-02-20,0.5148,44410315.0,2.1381990461547264,32722492.0,Downward,Low,High
2024-02-21,0.4917,27802055.0,2.9619141478077227,33623007.0,Downward,Low,High
2024-02-22,0.4998,23385542.0,2.8330880581800484,32284216.85714286,Upward,Low,High
2024-02-23,0.4966,32258828.0,2.851427669588203,32683436.0,Downward,Low,High
2024-02-24,0.5217,34467647.0,3.3424329053449773,31276337.85714286,Upward,Medium,High
2024-02-25,0.5193,23485191.0,3.356573574872611,31397900.85714286,Downward,Medium,High
2024-02-26,0.5409,74303571.0,3.461716217071157,37159021.28571428,Upward,Medium,High
2024-02-27,0.562,71654514.0,3.403675643893829,41051049.71428572,Upward,Medium,High
2024-02-28,0.5558,101622695.0,2.584761791783908,51596855.42857143,Downward,Low,High
2024-02-29,0.6084,91748152.0,3.876453261424264,61362942.571428575,Upward,Medium,High
2024-03-01,0.6641,94373888.0,4.140002327103643,70236522.57142857,Upward,Medium,High
2024-03-02,0.691,78920264.0,4.127289678142327,76586896.42857143,Upward,Medium,High
2024-03-03,0.6736,99017684.0,4.562193612225553,87377252.57142857,Downward,High,High
2024-03-04,0.6888,80529816.0,4.598804310612069,88266716.14285715,Upward,High,High
2024-03-05,0.6445,137563900.0,5.946984301086275,97682342.71428572,Downward,High,High
2024-03-06,0.6795,83005915.0,5.8681298266342825,95022802.71428572,Upward,High,High
2024-03-07,0.696,68995721.0,5.146235702169173,91772455.42857143,Upward,High,High
2024-03-08,0.6861,61321257.0,4.174492484022789,87050651.0,Downward,Medium,High
2024-03-09,0.7535,137118789.0,5.379526645010301,95364726.0,Upward,High,High
2024-03-10,0.7816,171262190.0,5.140527149073792,105685369.71428572,Upward,High,High
2024-03-11,0.7919,101840763.0,5.152837910646249,108729790.71428572,Upward,High,High
2024-03-12,0.7655,79039299.0,4.368900551052546,100369133.42857143,Downward,Medium,High
2024-03-13,0.7604,53246287.0,4.31035572952477,96117758.0,Downward,Medium,High
2024-03-14,0.7365,71168264.0,4.653467111548221,96428121.28571428,Downward,High,High
2024-03-15,0.6835,87608590.0,5.55772163343072,100183454.57142857,Downward,High,High
2024-03-16,0.6274,63179524.0,4.329810206266238,89620702.42857143,Downward,Medium,High
2024-03-17,0.6494,44452531.0,4.27689906407984,71505036.85714285,Upward,Medium,High
2024-03-18,0.6151,45616056.0,4.005661201537889,63472935.85714286,Downward,Medium,High
2024-03-19,0.569,85315906.0,4.280575415216817,64369594.0,Downward,Medium,High
2024-03-20,0.6455,71537189.0,7.923009203959825,66982580.0,Upward,High,High
2024-03-21,0.6374,46884288.0,7.911854161792762,63513440.571428575,Downward,High,High
2024-03-22,0.6508,57500855.0,7.62707908297326,59212335.571428575,Upward,High,High
2024-03-23,0.6694,58202882.0,6.86068397070477,58501386.71428572,Upward,High,High
2024-03-24,0.6825,31228937.0,6.795754016253755,56612301.85714286,Upward,High,High
2024-03-25,0.6946,43809292.0,6.224541656674051,56354192.71428572,Upward,High,High
2024-03-26,0.721,64996232.0,4.642551458814044,53451382.14285714,Upward,High,High
2024-03-27,0.6837,65241867.0,3.0847462928801583,52552050.42857143,Downward,Low,High
2024-03-28,0.6959,38957853.0,2.947294343375275,51419702.571428575,Upward,Low,High
2024-03-29,0.7144,51509718.0,2.9798328568948795,50563825.85714286,Upward,Low,High
2024-03-30,0.6937,28923574.0,3.282624237929587,46381067.571428575,Downward,Medium,High
2024-03-31,0.7023,17117386.0,3.242610868638589,44365131.71428572,Upward,Medium,High
2024-04-01,0.6601,42671399.0,3.968234464090506,44202575.571428575,Downward,Medium,High
2024-04-02,0.607,48673694.0,4.265098405108282,41870784.42857143,Downward,Medium,High
2024-04-03,0.5938,33963774.0,4.080721385811724,37402485.42857143,Downward,Medium,High
2024-04-04,0.6078,26476199.0,4.172194679873827,35619392.0,Upward,Medium,High
2024-04-05,0.6012,23868584.0,3.714489988522717,31670658.57142857,Downward,Medium,High
2024-04-06,0.6103,12503675.0,3.975739942351873,29324958.714285716,Upward,Medium,High
2024-04-07,0.616,17030447.0,3.939015110047059,29312538.85714286,Upward,Medium,High
2024-04-08,0.6489,26980040.0,4.236224334874498,27070916.14285714,Upward,Medium,Medium
2024-04-09,0.6212,26952491.0,3.172790368863191,23967887.14285714,Downward,Medium,Medium
2024-04-10,0.6109,36273641.0,3.109005044824181,24297868.14285714,Downward,Low,Medium
2024-04-11,0.6093,27285560.0,2.996394760021352,24413491.14285714,Downward,Low,Medium
2024-04-12,0.512,76349762.0,6.80986344897774,31910802.285714287,Downward,High,High
2024-04-13,0.415,151215480.0,9.046994663386023,51726774.42857143,Downward,High,High
2024-04-14,0.4449,100314760.0,9.990905028597542,63624533.42857143,Upward,High,High
2024-04-15,0.4306,72121128.0,9.13286753177849,70073260.28571428,Downward,High,High
2024-04-16,0.436,37495987.0,9.469340208064905,71579474.0,Upward,High,High
2024-04-17,0.4298,38204408.0,9.481613662564447,71855297.85714285,Downward,High,High
2024-04-18,0.4397,28770369.0,9.718396980046688,72067413.42857143,Upward,High,High
2024-04-19,0.4414,40883628.0,8.247563971526741,67000822.85714286,Upward,High,High
2024-04-20,0.483,21560496.0,4.542900480984294,48478682.28571428,Upward,High,High
2024-04-21,0.4748,17625927.0,4.16365294190991,36665991.85714286,Downward,Medium,High
2024-04-22,0.4911,19192319.0,3.78148944794698,29104733.42857143,Upward,Medium,High
2024-04-23,0.4889,25048516.0,3.887278540383217,27326523.285714287,Downward,Medium,High
2024-04-24,0.4642,36789711.0,4.5590669379025295,27124423.714285716,Downward,High,Medium
2024-04-25,0.4632,24166017.0,4.55620413274467,26466659.14285714,Downward,High,Medium
2024-04-26,0.4551,20940789.0,4.661339353586818,23617682.14285714,Downward,High,Medium
2024-04-27,0.456,21061737.0,2.554922905737805,23546430.85714286,Upward,Low,Medium
2024-04-28,0.4481,13055268.0,2.5570121035262083,22893479.57142857,Downward,Low,Medium
2024-04-29,0.4433,18836656.0,1.7573880266854671,22842670.57142857,Downward,Low,Medium
2024-04-30,0.4183,29018510.0,2.285703662805415,23409812.57142857,Downward,Low,Medium
2024-05-01,0.4242,35028269.0,2.237016564056608,23158178.0,Upward,Low,Medium
2024-05-02,0.4338,19223867.0,2.596601691461133,22452156.57142857,Upward,Low,Medium
2024-05-03,0.4511,17617350.0,3.134716670227994,21977379.57142857,Upward,Medium,Medium
2024-05-04,0.4493,14515398.0,3.133910618940733,21042188.285714287,Downward,Low,Medium
2024-05-05,0.4517,11692666.0,3.0616701026591717,20847530.85714286,Upward,Low,Medium
2024-05-06,0.4427,22040175.0,3.141922243156084,21305176.42857143,Downward,Medium,Medium
2024-05-07,0.4328,19074427.0,2.258762285866613,19884593.14285714,Downward,Low,Medium
2024-05-08,0.4309,14940469.0,2.243957414893976,17014907.42857143,Downward,Low,Medium
2024-05-09,0.4425,10325362.0,2.313031906322141,15743692.42857143,Upward,Low,Medium
2024-05-10,0.4222,17205618.0,2.309330315821599,15684873.57142857,Downward,Low,Medium
2024-05-11,0.4201,7488736.0,2.3059405121830423,14681064.714285716,Downward,Low,Low
2024-05-12,0.4165,7366830.0,2.216706077809885,14063088.142857144,Downward,Low,Low
2024-05-13,0.4164,12620839.0,2.214076336647653,12717468.714285716,Downward,Low,Low
2024-05-14,0.4062,11811027.0,2.237677691321444,11679840.142857144,Downward,Low,Low
2024-05-15,0.4383,14945417.0,4.021751972557111,11680547.0,Upward,Medium,Low
2024-05-16,0.4367,15459026.0,3.8837550162272647,12413927.57142857,Downward,Medium,Low
2024-05-17,0.4479,11250227.0,3.4283024273857863,11563157.42857143,Upward,Medium,Low
2024-05-18,0.4465,6551398.0,3.4164708664636807,11429252.0,Downward,Medium,Low
2024-05-19,0.4253,10224444.0,4.017898587662252,11837482.57142857,Downward,Medium,Low
